row_id,attacker_model,img1,img2,dataset,attack_type,pgd_path,mi_fgsm_path,ti_fgsm_path,si_ni_fgsm_path,mi_admix_di_ti_path
3,GhostFaceNet,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_e89ae892.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_4da9213a.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_3d7ad76e.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_2437bbdf.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_119d0fda.png
5,GhostFaceNet,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0204_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0070_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_8ddad961.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_4be08aa6.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_5d1e1591.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_f88cc8de.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_f9af6fa6.png
17,GhostFaceNet,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0036_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0087_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_0db2434f.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_b95d2667.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_f0791363.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_94e42568.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_ad2970b1.png
19,GhostFaceNet,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0101_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_e6fe55a3.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_1fe15a23.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_5c245b0e.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_9af7367d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_c0346b0a.png
21,GhostFaceNet,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0113_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_7f393223.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_49d87396.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_49cb2758.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_cec2ca7d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_198ec10a.png
6,GhostFaceNet,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_6368cf6e.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_a704a409.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_2ffd333e.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_455c00fc.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_351d787b.png
9,GhostFaceNet,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_75.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_dfd0816a.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_3d01a1be.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_68e6c866.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_9ab623f4.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_62634e6c.png
15,GhostFaceNet,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_518.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_519.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_51b0d58b.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_9eaf722e.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_24c5ae35.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_c7107e6b.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_df9c5d67.png
16,GhostFaceNet,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_24.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_25.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_c06e152f.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_9971ce6b.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_a8157e8b.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_8fb70987.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_51bb41a5.png
23,GhostFaceNet,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_928831ad.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_3b06289d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_f9939135.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_da82619d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_0ca78527.png
18,GhostFaceNet,/content/face_module/dataset_extractedfaces/celeba_pairs/092809.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/108708.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r18_092809_to_108708_dodging_attack_79026996.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r18_092809_to_108708_dodging_attack_1277d758.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r18_092809_to_108708_dodging_attack_dcd3e4b3.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r18_092809_to_108708_dodging_attack_7f2eddae.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r18_092809_to_108708_dodging_attack_6f72e212.png
27,GhostFaceNet,/content/face_module/dataset_extractedfaces/celeba_pairs/023869.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/024923.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r27_023869_to_024923_dodging_attack_8985f0f9.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r27_023869_to_024923_dodging_attack_47843e16.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r27_023869_to_024923_dodging_attack_3a1c63ef.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r27_023869_to_024923_dodging_attack_1d597019.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r27_023869_to_024923_dodging_attack_f43addf0.png
28,GhostFaceNet,/content/face_module/dataset_extractedfaces/celeba_pairs/130980.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/147767.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r28_130980_to_147767_dodging_attack_206b8912.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r28_130980_to_147767_dodging_attack_bea6d834.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r28_130980_to_147767_dodging_attack_9e15b481.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r28_130980_to_147767_dodging_attack_90b56ae2.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r28_130980_to_147767_dodging_attack_c29ce988.png
30,GhostFaceNet,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/PGD/adv_r30_042909_to_048579_dodging_attack_a6e18ce6.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_FGSM/adv_r30_042909_to_048579_dodging_attack_8c1eac56.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/TI_FGSM/adv_r30_042909_to_048579_dodging_attack_7b67c027.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/SI_NI_FGSM/adv_r30_042909_to_048579_dodging_attack_dd668ea7.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/GhostFaceNet/MI_ADMIX_DI_TI/adv_r30_042909_to_048579_dodging_attack_7025c83a.png
