row_id,attacker_model,img1,img2,dataset,attack_type,pgd_path,mi_fgsm_path,ti_fgsm_path,si_ni_fgsm_path,mi_admix_di_ti_path
3,VGG-Face,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_ae303d55.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_d256b57c.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_deaf9eec.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_89e3c09d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_e0cb547b.png
5,VGG-Face,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0204_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0070_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_bf2ab6a8.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_c827cb6c.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_f5efd90c.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_5710d0c9.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_198b6898.png
17,VGG-Face,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0036_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0087_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_7296d707.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_d45282a8.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_f7983857.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_3bd9526e.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_06370fef.png
19,VGG-Face,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0101_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_e35db711.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_c72e0409.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_7fff42a0.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_314fc47d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_841c522d.png
21,VGG-Face,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0113_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_06244c97.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_41056eac.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_7cc765a3.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_a4d155b5.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_fa828f30.png
6,VGG-Face,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_803ae9fb.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_36ee75f3.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_bdffdb66.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_fb74ac10.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_64ce6d70.png
9,VGG-Face,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_75.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_8cfb1c2d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_3ec3d735.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_1e798d5a.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_08e252f3.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_5532268c.png
15,VGG-Face,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_518.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_519.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_e81afc35.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_905bc6eb.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_5e6ca7a7.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_29eadc3c.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_a5d8ee15.png
16,VGG-Face,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_24.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_25.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_f10b227a.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_a76dd7c0.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_139003c0.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_7912d61c.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_e841d42d.png
23,VGG-Face,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_d5e36d0c.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_13ea61d6.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_9e0208b8.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_82a4b879.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_d063ac2c.png
18,VGG-Face,/content/face_module/dataset_extractedfaces/celeba_pairs/092809.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/108708.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r18_092809_to_108708_dodging_attack_c4961568.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r18_092809_to_108708_dodging_attack_177d4042.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r18_092809_to_108708_dodging_attack_8be9daea.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r18_092809_to_108708_dodging_attack_a96e845e.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r18_092809_to_108708_dodging_attack_ce45fa0e.png
27,VGG-Face,/content/face_module/dataset_extractedfaces/celeba_pairs/023869.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/024923.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r27_023869_to_024923_dodging_attack_d2815a13.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r27_023869_to_024923_dodging_attack_33c1e40d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r27_023869_to_024923_dodging_attack_3dbdc7fa.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r27_023869_to_024923_dodging_attack_71ea3298.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r27_023869_to_024923_dodging_attack_fc12420e.png
28,VGG-Face,/content/face_module/dataset_extractedfaces/celeba_pairs/130980.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/147767.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r28_130980_to_147767_dodging_attack_68ad694f.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r28_130980_to_147767_dodging_attack_0a4ab552.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r28_130980_to_147767_dodging_attack_6d6f3b90.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r28_130980_to_147767_dodging_attack_97c92cb8.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r28_130980_to_147767_dodging_attack_a4dca52d.png
30,VGG-Face,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r30_042909_to_048579_dodging_attack_87607804.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r30_042909_to_048579_dodging_attack_96c67ce7.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r30_042909_to_048579_dodging_attack_759e4616.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r30_042909_to_048579_dodging_attack_27b66d25.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r30_042909_to_048579_dodging_attack_7eb1db5b.png
33,VGG-Face,/content/face_module/dataset_extractedfaces/celeba_pairs/169016.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/PGD/adv_r33_169016_to_171037_dodging_attack_11af59d2.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_FGSM/adv_r33_169016_to_171037_dodging_attack_dff4ec18.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/TI_FGSM/adv_r33_169016_to_171037_dodging_attack_8bad75e2.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/SI_NI_FGSM/adv_r33_169016_to_171037_dodging_attack_84995635.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/VGG-Face/MI_ADMIX_DI_TI/adv_r33_169016_to_171037_dodging_attack_6762adcf.png
