row_id,attacker_model,img1,img2,dataset,attack_type,pgd_path,mi_fgsm_path,ti_fgsm_path,si_ni_fgsm_path,mi_admix_di_ti_path
3,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_bace5c37.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_69b96748.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_da50bac8.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_211408df.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_46c1369b.png
5,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0204_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0070_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_0a6b1fe2.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_2e1d63fe.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_833bdbed.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_39c7d8a9.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_d658f0f5.png
17,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0036_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0087_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_f277c7e7.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_a31c6dff.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_5ed9e301.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_95e32b09.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_ff887764.png
19,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0101_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_6e9481be.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_4bdffa2a.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_48a1195f.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_0f07ebe6.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_8995cdc7.png
21,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0113_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_11ddb0a6.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_aafd93c4.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_89307bef.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_9efcdc8b.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_203f4f2c.png
6,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_702efe28.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_05697cc7.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_6e503839.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_df37fe7c.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_fa35cdb7.png
9,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_75.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_738edb38.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_c1683d96.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_b8937b81.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_6239bc88.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_1db16199.png
15,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_518.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_519.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_34f283bf.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_2b896f34.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_265bd635.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_5c924194.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_287be0ff.png
16,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_24.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_25.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_0ee0a8a1.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_f28b0af2.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_e609acba.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_0324bee5.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_41f6f12d.png
23,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_0bb813ff.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_67f26d6e.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_43a6ea9b.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_273485cb.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_0288be63.png
18,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/092809.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/108708.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r18_092809_to_108708_dodging_attack_17ef1c0a.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r18_092809_to_108708_dodging_attack_6c1d9890.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r18_092809_to_108708_dodging_attack_5cce0f9d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r18_092809_to_108708_dodging_attack_6c3aa714.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r18_092809_to_108708_dodging_attack_3d3a1cc0.png
27,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023869.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/024923.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r27_023869_to_024923_dodging_attack_06e98f30.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r27_023869_to_024923_dodging_attack_66805628.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r27_023869_to_024923_dodging_attack_792fac23.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r27_023869_to_024923_dodging_attack_158af6cf.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r27_023869_to_024923_dodging_attack_c511b087.png
28,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/130980.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/147767.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r28_130980_to_147767_dodging_attack_98288e34.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r28_130980_to_147767_dodging_attack_f3f12b87.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r28_130980_to_147767_dodging_attack_5d219338.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r28_130980_to_147767_dodging_attack_0caac15b.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r28_130980_to_147767_dodging_attack_f8cb56bc.png
30,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r30_042909_to_048579_dodging_attack_666e2479.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r30_042909_to_048579_dodging_attack_6881ebd1.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r30_042909_to_048579_dodging_attack_04af73e9.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r30_042909_to_048579_dodging_attack_2994689d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r30_042909_to_048579_dodging_attack_b2fddfd7.png
33,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/169016.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/PGD/adv_r33_169016_to_171037_dodging_attack_36b93b73.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_FGSM/adv_r33_169016_to_171037_dodging_attack_a5aac0f2.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/TI_FGSM/adv_r33_169016_to_171037_dodging_attack_6f365a35.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/SI_NI_FGSM/adv_r33_169016_to_171037_dodging_attack_887a0a2e.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/ArcFace/MI_ADMIX_DI_TI/adv_r33_169016_to_171037_dodging_attack_f135a0ad.png
