row_id,attacker_model,img1,img2,dataset,attack_type,pgd_path,mi_fgsm_path,ti_fgsm_path,si_ni_fgsm_path,mi_admix_di_ti_path
3,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_75911d84.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_9b1f7628.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_1f417422.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_9b9338b8.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r3_n000007_0076_01_to_n000005_0080_01_impersonation_attack_da078b4d.png
5,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0204_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0070_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_e723781a.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_2bda665e.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_2db6cd32.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_ee2c6f84.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r5_n000004_0204_01_to_n000002_0070_01_impersonation_attack_95b8cbe5.png
17,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0036_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0087_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_127b1724.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_be66a0f7.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_94df21df.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_942baa4f.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r17_n000016_0036_01_to_n000012_0087_01_impersonation_attack_1c7df104.png
19,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0101_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_71128b7d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_531522c9.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_08075c95.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_f1868f6c.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r19_n000007_0012_01_to_n000008_0101_01_impersonation_attack_78de7174.png
21,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0113_01.jpg,vggface2_pairs,impersonation_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_e536a155.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_0b24939b.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_c6bf6aed.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_89464366.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r21_n000012_0183_01_to_n000014_0113_01_impersonation_attack_526a82d8.png
6,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_23ad84d7.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_b8b8e5b9.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_fc084582.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_4e08b58f.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r6_Luiz_Inacio_Lula_da_Silva_7_to_Luiz_Inacio_Lula_da_Silva_8_dodging_attack_25235fd6.png
9,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_75.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_acdf0dae.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_64fb9940.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_bbac4325.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_86b7ffce.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r9_Colin_Powell_75_to_Colin_Powell_76_dodging_attack_f7a0924c.png
15,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_518.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_519.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_ea6ff981.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_61f0790d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_2b13a00a.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_a9b9f87d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r15_George_W_Bush_518_to_George_W_Bush_519_dodging_attack_200410d1.png
16,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_24.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_25.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_4b54ebcd.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_d7556de1.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_af145c21.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_6f467569.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r16_Colin_Powell_24_to_Colin_Powell_25_dodging_attack_577ff2ff.png
23,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,lfw_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_d374d3c1.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_fc097af8.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_eb6a2654.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_c61a0de6.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r23_Tom_Daschle_5_to_Tom_Daschle_6_dodging_attack_ccb9b604.png
18,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/092809.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/108708.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r18_092809_to_108708_dodging_attack_4dac4c88.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r18_092809_to_108708_dodging_attack_65253aa6.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r18_092809_to_108708_dodging_attack_8b8efe13.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r18_092809_to_108708_dodging_attack_821abd7c.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r18_092809_to_108708_dodging_attack_a2d23015.png
27,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/023869.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/024923.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r27_023869_to_024923_dodging_attack_b8f165ea.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r27_023869_to_024923_dodging_attack_5da7b9c1.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r27_023869_to_024923_dodging_attack_6652c5ca.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r27_023869_to_024923_dodging_attack_151bc83c.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r27_023869_to_024923_dodging_attack_2c19ece5.png
28,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/130980.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/147767.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r28_130980_to_147767_dodging_attack_23388113.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r28_130980_to_147767_dodging_attack_86e48b81.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r28_130980_to_147767_dodging_attack_82c48d38.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r28_130980_to_147767_dodging_attack_2cbb036a.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r28_130980_to_147767_dodging_attack_d9f339ca.png
30,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r30_042909_to_048579_dodging_attack_81622364.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r30_042909_to_048579_dodging_attack_9f16707d.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r30_042909_to_048579_dodging_attack_39cf8335.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r30_042909_to_048579_dodging_attack_154929a0.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r30_042909_to_048579_dodging_attack_944fe61d.png
33,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/169016.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,celeba_pairs,dodging_attack,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/PGD/adv_r33_169016_to_171037_dodging_attack_170da3b7.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_FGSM/adv_r33_169016_to_171037_dodging_attack_23701fbd.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/TI_FGSM/adv_r33_169016_to_171037_dodging_attack_a662c28e.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/SI_NI_FGSM/adv_r33_169016_to_171037_dodging_attack_fb432f4a.png,/mnt/c/Users/abc/Desktop/intern/coding/transferattack/outputs/Facenet512/MI_ADMIX_DI_TI/adv_r33_169016_to_171037_dodging_attack_f0438678.png
